"YY","QTR","flag_code","LAT5","LON5","cwp_grid","HHOOKS","ALB_C","ALB_N","YFT_C","YFT_N","BET_C","BET_N","MLS_C","MLS_N","BLM_C","BLM_N","BUM_C","BUM_N","SWO_C","SWO_N","OTH_C","OTH_N"
"2008","2","  ","10S","150W","63050014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","10S","155E","62050015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","10S","155W","63050015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","10S","160E","62050016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","10S","160W","63050015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","10S","165E","62050016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","10S","165W","63050016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","10S","170E","62050017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","10S","170W","63050016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","10S","175W","63050017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","10S","180W","63050017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15N","115E","61150011500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15N","130E","61150013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15N","135E","61150013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15N","140E","61150014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15N","145E","61150014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15N","150E","61150015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15N","155E","61150015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15N","155W","64150015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15N","160E","61150016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15N","170E","61150017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15N","170W","64150016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15N","175E","61150017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15N","175W","64150017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15N","180W","64150017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15S","135W","63100013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15S","140W","63100013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15S","145E","62100014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15S","145W","63100014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15S","150E","62100015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15S","150W","63100014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15S","155E","62100015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15S","155W","63100015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15S","160E","62100016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15S","160W","63100015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15S","165E","62100016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15S","165W","63100016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15S","170E","62100017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15S","170W","63100016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15S","175E","62100017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","15S","180W","63100017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20N","125E","61200012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20N","130E","61200013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20N","140E","61200014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20N","150E","61200015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20N","155E","61200015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20N","155W","64200015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20N","160W","64200015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20N","165E","61200016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20N","165W","64200016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20N","170E","61200017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20N","170W","64200016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20N","175E","61200017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20S","135W","63150013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20S","140W","63150013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20S","145E","62150014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20S","150E","62150015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20S","155E","62150015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20S","160E","62150016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20S","160W","63150015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20S","165E","62150016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20S","165W","63150016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20S","170E","62150017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20S","170W","63150016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20S","175W","63150017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","20S","180W","63150017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25N","120E","61250012000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25N","125E","61250012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25N","130E","61250013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25N","135E","61250013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25N","140E","61250014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25N","145E","61250014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25N","150E","61250015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25N","155E","61250015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25N","160E","61250016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25N","165E","61250016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25N","170E","61250017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25N","170W","64250016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25N","175W","64250017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25S","135W","63200013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25S","145W","63200014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25S","150E","62200015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25S","150W","63200014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25S","155E","62200015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25S","155W","63200015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25S","160W","63200015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25S","165E","62200016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25S","165W","63200016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25S","170E","62200017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25S","175E","62200017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25S","175W","63200017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","25S","180W","63200017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30N","135E","61300013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30N","150E","61300015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30N","155E","61300015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30N","160E","61300016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30N","160W","64300015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30N","165E","61300016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30N","165W","64300016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30N","170E","61300017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30N","170W","64300016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30N","175E","61300017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30N","175W","64300017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30N","180W","64300017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30S","135W","63250013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30S","140W","63250013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30S","150W","63250014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30S","155E","62250015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30S","155W","63250015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30S","160E","62250016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30S","160W","63250015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30S","165W","63250016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30S","170E","62250017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30S","170W","63250016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30S","175E","62250017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","30S","175W","63250017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35N","145E","61350014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35N","150E","61350015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35N","155E","61350015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35N","160E","61350016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35S","135W","63300013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35S","140W","63300013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35S","145W","63300014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35S","150E","62300015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35S","150W","63300014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35S","155E","62300015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35S","155W","63300015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35S","160E","62300016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35S","160W","63300015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35S","165E","62300016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35S","165W","63300016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35S","170E","62300017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35S","170W","63300016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35S","175E","62300017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35S","175W","63300017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","35S","180W","63300017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","40N","140E","61400014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","40N","145E","61400014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","40S","135W","63350013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","40S","140W","63350013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","40S","145E","62350014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","40S","145W","63350014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","40S","150E","62350015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","40S","150W","63350014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","40S","155E","62350015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","40S","155W","63350015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","40S","160E","62350016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","40S","160W","63350015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","40S","170E","62350017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","40S","180W","63350017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","45S","170E","62400017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","  ","45S","175E","62400017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2008","2","AU","30S","150E","62250015000","7644.59","102.026","8207","95.726","2955","165.325","4327","19.995","243","0.798","14","2.52","36","42.317","916","111.344","3838"
"2008","2","AU","30S","155E","62250015500","5570.5","102.162","7273","26.006","600","104.505","3012","19.401","227","0.798","14","1.75","25","102.72","1753","56.699","2110"
"2008","2","AU","40S","150E","62350015000","3409.23","74.461","8656","114.747","6114","80.386","1928","21.396","199","0","0","0.07","1","25.08","517","134.904","6975"
"2008","2","CK","15S","170W","63100016500","3737.32","154.413","9451","18.315","808","6.068","281","0","0","0.16","4","0.849","15","0.05","1","23.272","1682"
"2008","2","CN","05N","155E","61050015500","4419.5","1.012","46","13.205","795","65.93","1914","0","0","0","0","14.905","460","1.39","32","18.213","1433"
"2008","2","CN","05N","165E","61050016500","17604","0.123","7","52.692","1559","238.83","6135","20.108","368","0","0","40.395","613","11.3","209","77.193","2648"
"2008","2","CN","05N","170E","61050017000","3351","0.658","38","13.602","430","36.309","1029","2.48","49","0","0","4.96","80","2.666","84","16.878","615"
"2008","2","CN","05N","170W","64050016500","3508","0","0","8.171","248","71.743","1437","0","0","0","0","0","0","6.367","128","23.501","669"
"2008","2","CN","05S","155W","63000015000","57030.76","12.521","699","191.149","5832","1070.74","24317","7.722","153","0","0","15.445","238","131.887","3107","219.068","7268"
"2008","2","CN","10N","175W","64100017000","4216","0","0","6.025","177","95.952","1613","0","0","0","0","0","0","5.757","110","17.894","423"
"2008","2","CN","10S","155W","63050015000","4603.8","1.38","79","7.854","278","82.866","1681","0.319","5","0","0","0.637","10","12.226","314","9.206","346"
"2008","2","CN","10S","160W","63050015500","5467.5","0.985","55","15.137","392","101.298","2008","0.727","12","0","0","1.454","22","10.001","239","38.387","1215"
"2008","2","CN","10S","165W","63050016000","5280","1.883","110","16.066","557","131.143","3095","1.286","25","0","0","2.572","37","27.251","518","18.382","684"
"2008","2","CN","10S","170W","63050016500","3873","0.476","19","12.971","412","50.828","1225","1.731","33","0","0","3.462","54","13.865","409","19.167","732"
"2008","2","CN","15S","135W","63100013000","5427.5","4.559","100","69.781","1815","70.836","1948","2.352","29","0.392","12","1.176","22","7.412","448","89.6","2428"
"2008","2","CN","15S","165E","62100016500","20941","738.023","33896","258.15","13254","53.083","3054","5.749","115","0","0","11.497","175","23.387","318","301.763","14286"
"2008","2","CN","20S","170E","62150017000","98557.5","3757.859","157431","1167.614","52384","264.097","11509","57.875","1146","0","0","115.749","1836","94.493","1351","1445.244","59667"
"2008","2","FJ","15S","160E","62100016000","4526.32","139.993","9476","79.845","4231","9.131","406","0.062","2","1.713","47","3.286","86","0.216","6","89.179","5430"
"2008","2","FJ","15S","165E","62100016500","9085.94","244.155","16417","103.208","5720","13.15","625","0.231","6","3.197","91","3.242","116","0.605","16","121.959","8219"
"2008","2","FJ","15S","170E","62100017000","23021.46","736.902","49186","208.489","10848","34.735","1564","0.69","23","5.871","160","7.844","240","2.282","48","264.9","18091"
"2008","2","FJ","15S","175E","62100017500","6311.2","204.352","13566","36.419","2093","12.287","602","0.512","15","1.866","53","3.774","109","0.405","10","51.207","4688"
"2008","2","FJ","20S","165E","62150016500","5896.72","130.182","8621","81.394","3727","9.86","469","0.159","4","2.861","75","2.743","70","0.426","12","104.705","6044"
"2008","2","FJ","20S","170E","62150017000","30821.86","710.253","47139","333.118","14360","29.442","1393","1.287","66","7.472","206","5.886","183","2.862","65","464.658","25890"
"2008","2","FJ","20S","175E","62150017500","30045.54","561.864","34021","323.514","13656","82.434","4189","5.42","125","1.728","39","7.103","164","6.854","137","417.268","24824"
"2008","2","FJ","20S","180W","63150017500","3908.19","48.974","2802","50.098","3154","10.36","515","0.835","24","0.985","22","1.293","29","1.816","32","65.047","4357"
"2008","2","FJ","25S","170E","62200017000","3658.85","68.587","4547","55.263","2073","5.459","240","0.215","10","0.854","21","0.687","11","1.114","25","94.082","4083"
"2008","2","FM","05N","155E","61050015500","9098.24","9.851","602","44.837","2525","140.231","3861","0","0","0","0","48.013","1213","4.26","93","63.738","4239"
"2008","2","JP","00N","150E","61000015000","3557.96","0.191","15","79.796","2765","88.92","2102","0","0","0.289","4","12.243","209","1.458","19","79.796","2765"
"2008","2","JP","05N","155E","61050015500","3112.85","16.035","1263","57.344","1987","114.724","2712","0.06","1","0","0","16.96","292","2.448","32","57.452","1989"
"2008","2","JP","05N","160E","61050016000","5301.93","30.103","2371","104.114","3958","216.561","5831","0.116","2","0.281","4","19.867","341","8.878","113","105.862","3997"
"2008","2","JP","10N","170W","64100016500","7491.57","1.676","132","18.626","640","160.1","4587","6.788","115","0.215","3","32.405","555","11.507","144","46.678","1468"
"2008","2","JP","10N","175E","61100017500","3870.8","5.536","436","20.843","879","75.081","2574","2.195","37","0.079","1","28.721","491","8.057","105","27.646","1140"
"2008","2","JP","10N","175W","64100017000","7584.89","5.917","466","15.774","542","145.091","4157","5.21","88","0.079","1","30.636","522","10.63","136","38.37","1169"
"2008","2","JP","10N","180W","64100017500","5620.97","7.833","617","21.536","740","131.375","3764","4.644","79","0.147","2","27.291","467","10.512","136","37.861","1239"
"2008","2","JP","10S","135W","63050013000","3389.39","5.463","314","35.022","1413","79.884","1783","1.605","27","0.134","2","4.462","77","7.304","94","41.015","1726"
"2008","2","JP","10S","155E","62050015500","11846.88","40.704","3206","861.877","32765","173.627","4675","0.706","12","2.7","39","16.145","279","5.713","76","877.303","33348"
"2008","2","JP","10S","160E","62050016000","6987.55","19.946","1571","262.496","9979","74.241","1999","0.54","9","2.72","41","21.996","381","4.761","64","267.89","10228"
"2008","2","JP","15N","150E","61150015000","7357.34","190.076","14971","28.011","1410","18.358","790","0.296","5","0","0","55.062","943","5.335","70","28.011","1410"
"2008","2","JP","15N","155E","61150015500","3335.57","90.549","7132","10.648","536","10.062","433","0.058","1","0.066","1","21.29","364","1.529","20","10.691","538"
"2008","2","JP","15S","155E","62100015500","33070.57","508.181","40026","1748.007","66452","222.281","5985","5.102","87","17.65","247","36.623","630","15.93","202","1778.466","67455"
"2008","2","JP","25N","175E","61250017500","3614.17","0.064","5","0.368","14","6.277","169","6.86","116","0","0","0.408","7","90.011","1116","49.416","1064"
"2008","2","JP","30N","140E","61300014000","8214.21","94.524","7445","1.795","80","26.994","881","3.585","60","0","0","0.406","7","19.008","248","468.408","14199"
"2008","2","JP","30N","145E","61300014500","6501.13","46.367","3652","0.718","32","23.624","771","2.021","34","0.066","1","0.117","2","18.281","228","357.775","11121"
"2008","2","JP","35N","140E","61350014000","6150.67","13.585","1070","0.09","4","3.921","128","1.668","28","0","0","0","0","3.078","40","1036.357","22823"
"2008","2","JP","35N","165E","61350016500","4817.23","0.229","18","0","0","0.037","1","0.178","3","0","0","0","0","4.012","52","567.256","34312"
"2008","2","JP","35N","170E","61350017000","5573","0.19","15","0","0","0.074","2","0.24","4","0","0","0","0","10.643","141","824.818","41363"
"2008","2","JP","35N","175E","61350017500","4458.07","0.267","21","0","0","0.037","1","3.956","66","0","0","0","0","16.433","216","702.461","36384"
"2008","2","JP","40S","155E","62350015500","14758.88","429.298","35383","11.127","423","195.279","5258","8.983","151","0.136","2","0.174","3","50.451","671","128.808","1711"
"2008","2","JP","45S","150E","62400015000","8859.8","90.891","7951","0.21","8","3.603","97","0.352","6","0","0","0","0","9.513","119","46.274","776"
"2008","2","JP","45S","155E","62400015500","3718.44","22.04","1928","0","0","0.111","3","0","0","0","0","0","0","3.199","40","24.525","520"
"2008","2","KR","00N","155W","64000015000","7338.05","1.502","86","38.548","1198","170.529","4182","0.409","10","1.616","21","7.42","106","17.81","449","39.762","1254"
"2008","2","KR","00N","170W","64000016500","5483.6","1.131","65","38.949","1202","91.271","2902","0.137","3","0.14","2","13.645","264","7.132","202","39.278","1220"
"2008","2","KR","00N","175E","61000017500","3517.8","0","0","12.453","384","87.679","2774","0.135","4","1.226","20","7.067","140","3.202","72","13.226","419"
"2008","2","KR","00N","175W","64000017000","7768.72","0.779","45","58.113","1835","141.748","4808","0.192","4","2.359","43","15.539","300","6.314","180","60.451","1953"
"2008","2","KR","05N","170W","64050016500","3039.9","0","0","9.023","355","42.585","1105","0.201","4","0.309","6","6.998","158","2.771","72","9.946","394"
"2008","2","KR","05N","175E","61050017500","4356.92","0.326","20","7.588","288","70.966","1802","0.05","1","0.32","6","13.801","297","3.633","75","10.615","473"
"2008","2","KR","05N","180W","64050017500","10015.95","1.252","81","21.084","888","155.102","3473","0.225","6","2.148","43","25.88","528","8.481","195","22.179","967"
"2008","2","KR","05S","160E","62000016000","5506.48","0.772","67","118.684","5470","40.836","1163","0.286","7","1.039","18","35.145","830","2.053","66","122.489","5630"
"2008","2","KR","05S","175E","62000017500","6086.93","18.852","1433","160.913","5737","72.509","2051","0.443","13","2.499","61","24.495","512","2.612","62","163.169","5837"
"2008","2","KR","05S","180W","63000017500","3550.89","12.336","859","43.624","1899","42.321","1422","0.286","6","3.06","62","10.015","212","1.247","29","46.71","2088"
"2008","2","KR","10N","170W","64100016500","7526.59","1.662","69","9.88","325","172.2","3547","2.358","70","2.183","43","19.827","413","7.969","160","10.055","336"
"2008","2","KR","10N","175E","61100017500","10196.99","7.371","342","17.89","737","232.501","6245","0.482","17","0.409","8","49.191","1170","17.114","315","18.311","755"
"2008","2","KR","10N","175W","64100017000","16349.33","4.595","205","23.899","877","382.791","7717","2.793","84","5.701","126","38.473","849","16.352","345","27.477","1108"
"2008","2","KR","10N","180W","64100017500","28457.23","6.418","250","39.814","1677","649.313","13922","1.599","53","5.522","160","105.164","2348","43.994","827","41.925","1824"
"2008","2","KR","10S","140W","63050013500","4303.71","0.192","13","13.567","593","111.075","2431","1.586","32","0","0","3.948","65","5.098","188","13.948","613"
"2008","2","KR","10S","155E","62050015500","3767.98","7.503","612","115.052","5594","18.761","705","0.126","4","0.32","7","5.178","108","1.391","33","115.485","5611"
"2008","2","KR","10S","160E","62050016000","21665.35","117.226","9105","428.318","22095","144.804","5292","1.675","31","10.806","194","56.659","1173","4.993","144","431.523","22264"
"2008","2","KR","10S","165E","62050016500","11682.37","135.268","10844","213.932","11406","95.82","3397","1.141","23","3.418","76","47.119","1067","2.762","83","215.229","11494"
"2008","2","KR","10S","170E","62050017000","7843.81","86.235","7133","122.027","5584","44.321","1692","0.829","17","7.442","173","46.462","1197","1.958","43","122.257","5601"
"2008","2","KR","10S","175E","62050017500","7614.52","101.926","7795","217.103","10080","47.055","1784","0.638","13","0.815","19","49.157","1249","1.583","43","218.448","10123"
"2008","2","KR","10S","180W","63050017500","3857.36","30.249","2199","59.577","2590","51.225","1943","1.626","34","4.252","91","14.289","354","1.944","59","59.692","2596"
"2008","2","KR","15S","160E","62100016000","15514.74","194.357","13550","293.791","11855","70.896","2475","2.326","46","3.926","70","57.275","1027","5.923","102","296.344","12000"
"2008","2","KR","15S","165E","62100016500","5780.68","71.97","5431","92.663","3921","16.648","604","0.252","7","0.081","1","21.805","414","1.315","22","93.406","3980"
