yy,mm,lat5,lon5,cwp_grid,days,skj_c,yft_c,oth_c
1951,5,"30N","140E","61300014000",372,1020.396,12.575,0.000
1951,5,"30N","145E","61300014500",305,1251.003,93.851,0.000
1951,5,"30N","150E","61300015000",267,1206.336,39.579,0.000
1951,5,"30N","155E","61300015500",317,1378.812,11.252,0.000
1951,5,"30N","160E","61300016000",57,227.547,5.824,0.000
1951,5,"35N","135E","61350013500",0,0.000,0.000,0.000
1951,5,"35N","140E","61350014000",0,0.000,0.000,0.000
1951,5,"35N","145E","61350014500",82,400.912,2.383,0.000
1951,5,"35N","150E","61350015000",83,387.518,119.532,0.000
1951,5,"35N","155E","61350015500",50,190.156,0.265,0.000
1951,5,"35N","160E","61350016000",0,0.000,0.000,0.000
1951,6,"20N","130E","61200013000",0,0.000,0.000,0.000
1951,6,"20N","135E","61200013500",0,0.000,0.000,0.000
1951,6,"20N","140E","61200014000",109,470.119,11.120,0.000
1951,6,"20N","145E","61200014500",140,746.344,8.869,0.000
1951,6,"20N","150E","61200015000",124,541.846,7.545,0.000
1951,6,"20N","155E","61200015500",96,454.145,2.383,0.000
1951,6,"20N","160E","61200016000",0,0.000,0.000,0.000
1951,6,"25N","125E","61250012500",0,0.000,0.000,0.000
1951,6,"25N","130E","61250013000",0,0.000,0.000,0.000
1951,6,"25N","135E","61250013500",0,0.000,0.000,0.000
1951,6,"25N","140E","61250014000",0,0.000,0.000,0.000
1951,6,"25N","145E","61250014500",0,0.000,0.000,0.000
1951,6,"25N","150E","61250015000",0,0.000,0.000,0.000
1951,6,"25N","155E","61250015500",0,0.000,0.000,0.000
1951,6,"25N","160E","61250016000",0,0.000,0.000,0.000
1951,6,"30N","125E","61300012500",0,0.000,0.000,0.000
1951,6,"30N","130E","61300013000",0,0.000,0.000,0.000
1951,6,"30N","135E","61300013500",0,0.000,0.000,0.000
1951,6,"30N","140E","61300014000",197,508.259,4.102,0.000
1951,6,"30N","145E","61300014500",464,1631.381,25.680,0.000
1951,6,"30N","150E","61300015000",581,2372.080,56.655,0.000
1951,6,"30N","155E","61300015500",722,3997.274,50.434,0.000
1951,6,"30N","160E","61300016000",117,448.364,1.324,0.000
1951,6,"35N","140E","61350014000",52,108.572,1.324,0.000
1951,6,"35N","145E","61350014500",418,2328.095,0.132,0.000
1951,6,"35N","150E","61350015000",496,3932.279,34.416,0.000
1951,6,"35N","155E","61350015500",205,1229.923,62.877,0.000
1951,6,"35N","160E","61350016000",0,0.000,0.000,0.000
1951,6,"40N","145E","61400014500",0,0.000,0.000,0.000
1951,6,"40N","150E","61400015000",0,0.000,0.000,0.000
1951,6,"40N","155E","61400015500",0,0.000,0.000,0.000
1951,7,"20N","120E","61200012000",0,0.000,0.000,0.000
1951,7,"20N","125E","61200012500",0,0.000,0.000,0.000
1951,7,"20N","135E","61200013500",0,0.000,0.000,0.000
1951,7,"20N","140E","61200014000",219,948.129,10.987,0.000
1951,7,"20N","145E","61200014500",308,1579.846,13.370,0.000
1951,7,"20N","150E","61200015000",296,1272.959,3.176,0.000
1951,7,"20N","155E","61200015500",201,800.868,5.162,0.000
1951,7,"20N","160E","61200016000",0,0.000,0.000,0.000
1951,7,"25N","120E","61250012000",0,0.000,0.000,0.000
1951,7,"25N","125E","61250012500",0,0.000,0.000,0.000
1951,7,"25N","130E","61250013000",0,0.000,0.000,0.000
1951,7,"25N","135E","61250013500",0,0.000,0.000,0.000
1951,7,"25N","140E","61250014000",0,0.000,0.000,0.000
1951,7,"25N","145E","61250014500",0,0.000,0.000,0.000
1951,7,"25N","150E","61250015000",0,0.000,0.000,0.000
1951,7,"25N","155E","61250015500",0,0.000,0.000,0.000
1951,7,"25N","160E","61250016000",0,0.000,0.000,0.000
1951,7,"30N","125E","61300012500",0,0.000,0.000,0.000
1951,7,"30N","130E","61300013000",0,0.000,0.000,0.000
1951,7,"30N","135E","61300013500",0,0.000,0.000,0.000
1951,7,"30N","140E","61300014000",0,0.000,0.000,0.000
1951,7,"30N","145E","61300014500",111,375.279,5.427,0.000
1951,7,"30N","150E","61300015000",257,1353.863,18.665,0.000
1951,7,"30N","155E","61300015500",139,463.186,10.987,0.000
1951,7,"30N","160E","61300016000",0,0.000,0.000,0.000
1951,7,"35N","135E","61350013500",0,0.000,0.000,0.000
1951,7,"35N","140E","61350014000",51,55.341,0.000,0.000
1951,7,"35N","145E","61350014500",746,4617.506,3.441,0.000
1951,7,"35N","150E","61350015000",1813,10428.836,7.810,0.000
1951,7,"35N","155E","61350015500",1064,6709.150,0.397,0.000
1951,7,"35N","160E","61350016000",111,691.753,0.000,0.000
1951,7,"40N","140E","61400014000",0,0.000,0.000,0.000
1951,7,"40N","145E","61400014500",0,0.000,0.000,0.000
1951,7,"40N","150E","61400015000",149,395.950,1.456,0.000
1951,7,"40N","155E","61400015500",89,468.557,0.000,0.000
1951,7,"40N","160E","61400016000",0,0.000,0.000,0.000
1951,8,"20N","120E","61200012000",0,0.000,0.000,0.000
1951,8,"20N","125E","61200012500",0,0.000,0.000,0.000
1951,8,"20N","135E","61200013500",0,0.000,0.000,0.000
1951,8,"20N","140E","61200014000",121,459.310,6.882,0.000
1951,8,"20N","145E","61200014500",71,318.104,4.634,0.000
1951,8,"20N","150E","61200015000",0,0.000,0.000,0.000
1951,8,"20N","155E","61200015500",59,250.049,1.721,0.000
1951,8,"20N","160E","61200016000",0,0.000,0.000,0.000
1951,8,"25N","120E","61250012000",0,0.000,0.000,0.000
1951,8,"25N","125E","61250012500",0,0.000,0.000,0.000
1951,8,"25N","135E","61250013500",0,0.000,0.000,0.000
1951,8,"25N","140E","61250014000",0,0.000,0.000,0.000
1951,8,"25N","145E","61250014500",0,0.000,0.000,0.000
1951,8,"25N","150E","61250015000",0,0.000,0.000,0.000
1951,8,"25N","155E","61250015500",0,0.000,0.000,0.000
1951,8,"25N","160E","61250016000",0,0.000,0.000,0.000
1951,8,"30N","125E","61300012500",0,0.000,0.000,0.000
1951,8,"30N","130E","61300013000",0,0.000,0.000,0.000
1951,8,"30N","135E","61300013500",0,0.000,0.000,0.000
1951,8,"30N","140E","61300014000",0,0.000,0.000,0.000
1951,8,"30N","145E","61300014500",0,0.000,0.000,0.000
1951,8,"30N","150E","61300015000",0,0.000,0.000,0.000
1951,8,"30N","155E","61300015500",0,0.000,0.000,0.000
1951,8,"35N","140E","61350014000",0,0.000,0.000,0.000
1951,8,"35N","145E","61350014500",243,854.986,0.000,0.000
1951,8,"35N","150E","61350015000",348,1599.292,0.000,0.000
1951,8,"35N","155E","61350015500",410,2229.245,0.000,0.000
1951,8,"35N","160E","61350016000",90,847.984,0.000,0.000
1951,8,"40N","140E","61400014000",0,0.000,0.000,0.000
1951,8,"40N","145E","61400014500",184,629.137,0.000,0.000
1951,8,"40N","150E","61400015000",916,4923.439,0.000,0.000
1951,8,"40N","155E","61400015500",581,3205.855,0.000,0.000
1951,8,"40N","160E","61400016000",105,573.457,0.000,0.000
1951,9,"20N","115E","61200011500",0,0.000,0.000,0.000
1951,9,"20N","120E","61200012000",0,0.000,0.000,0.000
1951,9,"20N","125E","61200012500",0,0.000,0.000,0.000
1951,9,"20N","130E","61200013000",0,0.000,0.000,0.000
1951,9,"20N","135E","61200013500",0,0.000,0.000,0.000
1951,9,"20N","140E","61200014000",0,0.000,0.000,0.000
1951,9,"20N","145E","61200014500",0,0.000,0.000,0.000
1951,9,"20N","150E","61200015000",0,0.000,0.000,0.000
1951,9,"20N","155E","61200015500",0,0.000,0.000,0.000
1951,9,"20N","160E","61200016000",0,0.000,0.000,0.000
1951,9,"25N","125E","61250012500",0,0.000,0.000,0.000
1951,9,"25N","130E","61250013000",0,0.000,0.000,0.000
1951,9,"25N","135E","61250013500",0,0.000,0.000,0.000
1951,9,"25N","140E","61250014000",0,0.000,0.000,0.000
1951,9,"25N","145E","61250014500",0,0.000,0.000,0.000
1951,9,"25N","150E","61250015000",0,0.000,0.000,0.000
1951,9,"25N","155E","61250015500",0,0.000,0.000,0.000
1951,9,"25N","160E","61250016000",0,0.000,0.000,0.000
1951,9,"30N","125E","61300012500",0,0.000,0.000,0.000
1951,9,"30N","130E","61300013000",0,0.000,0.000,0.000
1951,9,"30N","135E","61300013500",0,0.000,0.000,0.000
1951,9,"30N","140E","61300014000",0,0.000,0.000,0.000
1951,9,"30N","145E","61300014500",0,0.000,0.000,0.000
1951,9,"30N","150E","61300015000",0,0.000,0.000,0.000
1951,9,"30N","160E","61300016000",0,0.000,0.000,0.000
1951,9,"35N","140E","61350014000",0,0.000,0.000,0.000
1951,9,"35N","145E","61350014500",158,648.173,0.000,0.000
1951,9,"35N","150E","61350015000",98,464.884,0.000,0.000
1951,9,"35N","155E","61350015500",0,0.000,0.000,0.000
1951,9,"35N","160E","61350016000",0,0.000,0.000,0.000
1951,9,"40N","140E","61400014000",0,0.000,0.000,0.000
1951,9,"40N","145E","61400014500",254,1156.636,0.000,0.000
1951,9,"40N","150E","61400015000",1386,8166.825,0.000,0.000
1951,9,"40N","155E","61400015500",618,3381.460,0.000,0.000
1951,9,"40N","160E","61400016000",0,0.000,0.000,0.000
1951,9,"45N","150E","61450015000",0,0.000,0.000,0.000
1951,10,"20N","115E","61200011500",0,0.000,0.000,0.000
1951,10,"20N","120E","61200012000",0,0.000,0.000,0.000
1951,10,"20N","125E","61200012500",0,0.000,0.000,0.000
1951,10,"20N","130E","61200013000",0,0.000,0.000,0.000
1951,10,"20N","135E","61200013500",0,0.000,0.000,0.000
1951,10,"20N","140E","61200014000",0,0.000,0.000,0.000
1951,10,"20N","145E","61200014500",0,0.000,0.000,0.000
1951,10,"20N","150E","61200015000",0,0.000,0.000,0.000
1951,10,"20N","155E","61200015500",0,0.000,0.000,0.000
1951,10,"20N","160E","61200016000",0,0.000,0.000,0.000
1951,10,"25N","125E","61250012500",0,0.000,0.000,0.000
1951,10,"25N","130E","61250013000",0,0.000,0.000,0.000
1951,10,"25N","135E","61250013500",0,0.000,0.000,0.000
1951,10,"25N","140E","61250014000",0,0.000,0.000,0.000
1951,10,"25N","145E","61250014500",0,0.000,0.000,0.000
1951,10,"25N","155E","61250015500",0,0.000,0.000,0.000
1951,10,"25N","160E","61250016000",0,0.000,0.000,0.000
1951,10,"30N","130E","61300013000",0,0.000,0.000,0.000
1951,10,"30N","135E","61300013500",0,0.000,0.000,0.000
1951,10,"30N","140E","61300014000",0,0.000,0.000,0.000
1951,10,"30N","145E","61300014500",0,0.000,0.000,0.000
1951,10,"30N","150E","61300015000",0,0.000,0.000,0.000
1951,10,"30N","155E","61300015500",0,0.000,0.000,0.000
1951,10,"35N","140E","61350014000",0,0.000,0.000,0.000
1951,10,"35N","145E","61350014500",115,227.277,0.000,0.000
1951,10,"35N","150E","61350015000",0,0.000,0.000,0.000
1951,10,"35N","155E","61350015500",0,0.000,0.000,0.000
1951,10,"35N","160E","61350016000",0,0.000,0.000,0.000
1951,10,"40N","140E","61400014000",0,0.000,0.000,0.000
1951,10,"40N","145E","61400014500",0,0.000,0.000,0.000
1951,10,"40N","150E","61400015000",551,2014.000,0.000,0.000
1951,10,"40N","155E","61400015500",224,786.526,0.000,0.000
1951,10,"40N","160E","61400016000",0,0.000,0.000,0.000
1951,11,"20N","115E","61200011500",0,0.000,0.000,0.000
1951,11,"20N","120E","61200012000",0,0.000,0.000,0.000
1951,11,"20N","125E","61200012500",0,0.000,0.000,0.000
1951,11,"20N","130E","61200013000",0,0.000,0.000,0.000
1951,11,"20N","135E","61200013500",0,0.000,0.000,0.000
1951,11,"20N","140E","61200014000",0,0.000,0.000,0.000
1951,11,"20N","145E","61200014500",0,0.000,0.000,0.000
1951,11,"20N","150E","61200015000",0,0.000,0.000,0.000
1951,11,"20N","155E","61200015500",0,0.000,0.000,0.000
1951,11,"25N","125E","61250012500",0,0.000,0.000,0.000
1951,11,"25N","130E","61250013000",0,0.000,0.000,0.000
1951,11,"25N","135E","61250013500",0,0.000,0.000,0.000
1951,11,"25N","140E","61250014000",0,0.000,0.000,0.000
1951,11,"25N","145E","61250014500",0,0.000,0.000,0.000
1951,11,"25N","155E","61250015500",0,0.000,0.000,0.000
1951,11,"30N","130E","61300013000",0,0.000,0.000,0.000
1951,11,"30N","135E","61300013500",0,0.000,0.000,0.000
1951,11,"30N","140E","61300014000",0,0.000,0.000,0.000
1951,11,"35N","140E","61350014000",0,0.000,0.000,0.000
1951,11,"35N","145E","61350014500",0,0.000,0.000,0.000
1951,11,"35N","150E","61350015000",0,0.000,0.000,0.000
1951,11,"35N","155E","61350015500",0,0.000,0.000,0.000
1951,11,"35N","160E","61350016000",0,0.000,0.000,0.000
1951,11,"40N","150E","61400015000",0,0.000,0.000,0.000
1951,11,"40N","155E","61400015500",0,0.000,0.000,0.000
1951,11,"40N","160E","61400016000",0,0.000,0.000,0.000
1951,12,"20N","115E","61200011500",0,0.000,0.000,0.000
1951,12,"20N","130E","61200013000",0,0.000,0.000,0.000
1951,12,"20N","135E","61200013500",0,0.000,0.000,0.000
1951,12,"20N","140E","61200014000",0,0.000,0.000,0.000
1951,12,"20N","145E","61200014500",0,0.000,0.000,0.000
1951,12,"25N","130E","61250013000",0,0.000,0.000,0.000
1951,12,"25N","135E","61250013500",0,0.000,0.000,0.000
1951,12,"25N","140E","61250014000",0,0.000,0.000,0.000
1951,12,"25N","145E","61250014500",0,0.000,0.000,0.000
1951,12,"30N","135E","61300013500",0,0.000,0.000,0.000
1951,12,"30N","140E","61300014000",0,0.000,0.000,0.000
1951,12,"35N","140E","61350014000",0,0.000,0.000,0.000
1951,12,"35N","145E","61350014500",0,0.000,0.000,0.000
1951,12,"35N","150E","61350015000",0,0.000,0.000,0.000
1951,12,"35N","155E","61350015500",0,0.000,0.000,0.000
1951,12,"35N","160E","61350016000",0,0.000,0.000,0.000
1952,1,"20N","130E","61200013000",0,0.000,0.000,0.000
1952,1,"20N","135E","61200013500",0,0.000,0.000,0.000
1952,1,"20N","140E","61200014000",0,0.000,0.000,0.000
1952,1,"20N","145E","61200014500",0,0.000,0.000,0.000
1952,1,"20N","150E","61200015000",0,0.000,0.000,0.000
1952,1,"25N","130E","61250013000",0,0.000,0.000,0.000
1952,1,"25N","135E","61250013500",0,0.000,0.000,0.000
1952,1,"25N","140E","61250014000",0,0.000,0.000,0.000
1952,1,"25N","145E","61250014500",0,0.000,0.000,0.000
1952,1,"25N","150E","61250015000",0,0.000,0.000,0.000
1952,1,"30N","125E","61300012500",0,0.000,0.000,0.000
1952,1,"30N","130E","61300013000",0,0.000,0.000,0.000
1952,1,"30N","135E","61300013500",0,0.000,0.000,0.000
1952,1,"30N","140E","61300014000",0,0.000,0.000,0.000
1952,1,"45N","150E","61450015000",0,0.000,0.000,0.000
1952,2,"20N","120E","61200012000",0,0.000,0.000,0.000
1952,2,"20N","125E","61200012500",0,0.000,0.000,0.000
1952,2,"20N","130E","61200013000",0,0.000,0.000,0.000
1952,2,"20N","135E","61200013500",0,0.000,0.000,0.000
1952,2,"20N","140E","61200014000",0,0.000,0.000,0.000
1952,2,"20N","145E","61200014500",0,0.000,0.000,0.000
1952,2,"25N","125E","61250012500",0,0.000,0.000,0.000
1952,2,"25N","130E","61250013000",0,0.000,0.000,0.000
1952,2,"25N","135E","61250013500",0,0.000,0.000,0.000
1952,2,"25N","140E","61250014000",0,0.000,0.000,0.000
1952,2,"25N","145E","61250014500",0,0.000,0.000,0.000
1952,2,"30N","125E","61300012500",0,0.000,0.000,0.000
1952,2,"30N","130E","61300013000",0,0.000,0.000,0.000
1952,2,"30N","135E","61300013500",0,0.000,0.000,0.000
1952,2,"30N","140E","61300014000",0,0.000,0.000,0.000
1952,2,"30N","145E","61300014500",0,0.000,0.000,0.000
1952,2,"30N","155E","61300015500",0,0.000,0.000,0.000
1952,2,"35N","145E","61350014500",0,0.000,0.000,0.000
1952,3,"20N","120E","61200012000",0,0.000,0.000,0.000
1952,3,"20N","125E","61200012500",0,0.000,0.000,0.000
1952,3,"20N","130E","61200013000",0,0.000,0.000,0.000
1952,3,"20N","135E","61200013500",0,0.000,0.000,0.000
1952,3,"20N","140E","61200014000",0,0.000,0.000,0.000
1952,3,"20N","145E","61200014500",0,0.000,0.000,0.000
1952,3,"20N","150E","61200015000",0,0.000,0.000,0.000
1952,3,"20N","155E","61200015500",0,0.000,0.000,0.000
1952,3,"25N","125E","61250012500",0,0.000,0.000,0.000
1952,3,"25N","130E","61250013000",0,0.000,0.000,0.000
1952,3,"25N","135E","61250013500",0,0.000,0.000,0.000
1952,3,"25N","140E","61250014000",0,0.000,0.000,0.000
1952,3,"25N","145E","61250014500",0,0.000,0.000,0.000
1952,3,"25N","150E","61250015000",0,0.000,0.000,0.000
1952,3,"30N","125E","61300012500",0,0.000,0.000,0.000
1952,3,"30N","130E","61300013000",0,0.000,0.000,0.000
1952,3,"30N","135E","61300013500",0,0.000,0.000,0.000
1952,3,"30N","140E","61300014000",0,0.000,0.000,0.000
1952,3,"30N","145E","61300014500",0,0.000,0.000,0.000
1952,3,"30N","150E","61300015000",0,0.000,0.000,0.000
1952,3,"30N","155E","61300015500",0,0.000,0.000,0.000
1952,3,"30N","160E","61300016000",0,0.000,0.000,0.000
1952,3,"40N","155E","61400015500",0,0.000,0.000,0.000
1952,3,"45N","155E","61450015500",0,0.000,0.000,0.000
1952,4,"20N","115E","61200011500",0,0.000,0.000,0.000
1952,4,"20N","120E","61200012000",0,0.000,0.000,0.000
1952,4,"20N","125E","61200012500",0,0.000,0.000,0.000
1952,4,"20N","130E","61200013000",0,0.000,0.000,0.000
1952,4,"20N","135E","61200013500",0,0.000,0.000,0.000
1952,4,"20N","140E","61200014000",0,0.000,0.000,0.000
1952,4,"20N","145E","61200014500",0,0.000,0.000,0.000
1952,4,"20N","150E","61200015000",0,0.000,0.000,0.000
1952,4,"20N","155E","61200015500",0,0.000,0.000,0.000
1952,4,"20N","160E","61200016000",0,0.000,0.000,0.000
1952,4,"25N","120E","61250012000",0,0.000,0.000,0.000
1952,4,"25N","125E","61250012500",0,0.000,0.000,0.000
1952,4,"25N","130E","61250013000",57,198.067,0.000,0.000
1952,4,"25N","135E","61250013500",93,160.838,11.069,0.000
1952,4,"25N","140E","61250014000",176,206.501,31.296,0.000
1952,4,"25N","145E","61250014500",0,0.000,0.000,0.000
1952,4,"25N","150E","61250015000",0,0.000,0.000,0.000
1952,4,"25N","155E","61250015500",0,0.000,0.000,0.000
1952,4,"25N","160E","61250016000",0,0.000,0.000,0.000
1952,4,"30N","125E","61300012500",0,0.000,0.000,0.000
1952,4,"30N","130E","61300013000",0,0.000,0.000,0.000
1952,4,"30N","135E","61300013500",79,165.001,3.053,0.000
1952,4,"30N","140E","61300014000",125,465.656,4.580,0.000
1952,4,"30N","145E","61300014500",0,0.000,0.000,0.000
1952,4,"30N","150E","61300015000",0,0.000,0.000,0.000
1952,4,"30N","155E","61300015500",0,0.000,0.000,0.000
1952,4,"30N","160E","61300016000",0,0.000,0.000,0.000
1952,4,"35N","135E","61350013500",0,0.000,0.000,0.000
1952,4,"35N","140E","61350014000",0,0.000,0.000,0.000
1952,4,"35N","145E","61350014500",0,0.000,0.000,0.000
1952,4,"35N","150E","61350015000",0,0.000,0.000,0.000
1952,4,"35N","155E","61350015500",0,0.000,0.000,0.000
1952,4,"35N","160E","61350016000",0,0.000,0.000,0.000
1952,5,"20N","120E","61200012000",0,0.000,0.000,0.000
1952,5,"20N","125E","61200012500",0,0.000,0.000,0.000
1952,5,"20N","130E","61200013000",0,0.000,0.000,0.000
1952,5,"20N","135E","61200013500",0,0.000,0.000,0.000
1952,5,"20N","140E","61200014000",0,0.000,0.000,0.000
1952,5,"20N","145E","61200014500",0,0.000,0.000,0.000
1952,5,"20N","150E","61200015000",0,0.000,0.000,0.000
1952,5,"20N","155E","61200015500",0,0.000,0.000,0.000
1952,5,"20N","160E","61200016000",0,0.000,0.000,0.000
1952,5,"25N","125E","61250012500",0,0.000,0.000,0.000
1952,5,"25N","130E","61250013000",0,0.000,0.000,0.000
1952,5,"25N","135E","61250013500",0,0.000,0.000,0.000
1952,5,"25N","140E","61250014000",121,333.109,56.870,0.000
1952,5,"25N","145E","61250014500",0,0.000,0.000,0.000
1952,5,"25N","150E","61250015000",0,0.000,0.000,0.000
1952,5,"25N","155E","61250015500",0,0.000,0.000,0.000
1952,5,"25N","160E","61250016000",0,0.000,0.000,0.000
1952,5,"30N","125E","61300012500",0,0.000,0.000,0.000
1952,5,"30N","130E","61300013000",0,0.000,0.000,0.000
1952,5,"30N","135E","61300013500",134,248.777,33.968,0.000
1952,5,"30N","140E","61300014000",327,832.718,36.258,0.000
1952,5,"30N","145E","61300014500",310,1020.913,270.607,0.000
1952,5,"30N","150E","61300015000",243,984.461,114.120,0.000
1952,5,"30N","155E","61300015500",294,1125.218,32.442,0.000
1952,5,"30N","160E","61300016000",58,185.696,16.794,0.000
1952,5,"35N","135E","61350013500",0,0.000,0.000,0.000
1952,5,"35N","140E","61350014000",0,0.000,0.000,0.000
1952,5,"35N","145E","61350014500",69,327.175,6.870,0.000
1952,5,"35N","150E","61350015000",92,316.245,344.651,0.000
1952,5,"35N","155E","61350015500",0,0.000,0.000,0.000
1952,5,"35N","160E","61350016000",0,0.000,0.000,0.000
1952,6,"20N","130E","61200013000",0,0.000,0.000,0.000
1952,6,"20N","135E","61200013500",0,0.000,0.000,0.000
1952,6,"20N","140E","61200014000",98,383.653,32.060,0.000
1952,6,"20N","145E","61200014500",118,609.075,25.571,0.000
1952,6,"20N","150E","61200015000",107,442.188,21.755,0.000
1952,6,"20N","155E","61200015500",81,370.616,6.870,0.000
1952,6,"20N","160E","61200016000",0,0.000,0.000,0.000
1952,6,"25N","125E","61250012500",0,0.000,0.000,0.000
1952,6,"25N","130E","61250013000",0,0.000,0.000,0.000
1952,6,"25N","135E","61250013500",0,0.000,0.000,0.000
1952,6,"25N","140E","61250014000",0,0.000,0.000,0.000
1952,6,"25N","145E","61250014500",0,0.000,0.000,0.000
1952,6,"25N","150E","61250015000",0,0.000,0.000,0.000
1952,6,"25N","155E","61250015500",0,0.000,0.000,0.000
1952,6,"25N","160E","61250016000",0,0.000,0.000,0.000
1952,6,"30N","125E","61300012500",0,0.000,0.000,0.000
1952,6,"30N","130E","61300013000",0,0.000,0.000,0.000
1952,6,"30N","135E","61300013500",0,0.000,0.000,0.000
1952,6,"30N","140E","61300014000",183,414.780,11.832,0.000
1952,6,"30N","145E","61300014500",424,1331.330,74.045,0.000
1952,6,"30N","150E","61300015000",574,1935.799,163.355,0.000
1952,6,"30N","155E","61300015500",637,3262.081,145.419,0.000
1952,6,"30N","160E","61300016000",109,365.899,3.817,0.000
1952,6,"35N","140E","61350014000",0,0.000,0.000,0.000
1952,6,"35N","145E","61350014500",365,1899.901,0.382,0.000
1952,6,"35N","150E","61350015000",423,3209.042,99.235,0.000
1952,6,"35N","155E","61350015500",190,1003.714,181.295,0.000
1952,6,"35N","160E","61350016000",0,0.000,0.000,0.000
1952,6,"40N","145E","61400014500",0,0.000,0.000,0.000
1952,6,"40N","150E","61400015000",0,0.000,0.000,0.000
1952,6,"40N","155E","61400015500",0,0.000,0.000,0.000
1952,7,"20N","120E","61200012000",0,0.000,0.000,0.000
1952,7,"20N","125E","61200012500",0,0.000,0.000,0.000
1952,7,"20N","135E","61200013500",0,0.000,0.000,0.000
1952,7,"20N","140E","61200014000",188,773.743,31.678,0.000
