"YY","flag_code","LAT5","LON5","cwp_grid","HHOOKS","ALB_C","ALB_N","YFT_C","YFT_N","BET_C","BET_N","MLS_C","MLS_N","BLM_C","BLM_N","BUM_C","BUM_N","SWO_C","SWO_N","OTH_C","OTH_N"
"2016","CN","05N","180W","64050017500","14529.1","21.159","1353","72.988","3015","170.847","4340","1.863","50","0.042","1","49.653","1029","48.132","1018","91.786","3437"
"2016","CN","05S","165W","63000016000","16609.17","49.955","3105","91.762","3517","230.901","6203","2.463","53","0.972","28","64.867","1475","27.795","666","104.415","3880"
"2016","CN","05S","170W","63000016500","30534.88","102.653","6592","196.727","7589","453.908","12506","3.931","93","4.055","121","96.749","2283","54.449","1273","218.07","8423"
"2016","CN","10N","175W","64100017000","21698.02","4.238","259","75.15","2863","297.34","6813","2.829","74","0","0","57.749","1135","72.787","1201","113.704","3982"
"2016","CN","10S","135W","63050013000","24442.47","18.079","1060","138.304","4153","319.25","7112","9.153","175","0","0","31.233","456","128.004","2676","169.099","4822"
"2016","CN","10S","150W","63050014500","64264.71","994.601","59121","550.586","22331","673.957","18869","13.766","269","4.125","102","127.485","2374","130.567","2598","590.949","23233"
"2016","CN","10S","155W","63050015000","34097.33","400.975","23356","248.28","9817","435.081","12434","8.485","167","1.111","35","51.422","1020","90.615","1731","260.185","10033"
"2016","CN","10S","165W","63050016000","45898.31","894.611","54967","446.761","19603","268.851","9469","3.503","71","6.3","155","69.048","1781","31.348","780","475.219","19822"
"2016","CN","10S","170E","62050017000","44194.11","327.66","22939","338.696","14561","188.139","6720","0","0","6.523","209","19.053","540","30.559","820","354.157","14836"
"2016","CN","10S","170W","63050016500","50572.82","532.299","35140","383.444","15724","279.216","9797","0.972","22","15.843","504","46.058","1322","23.193","631","409.688","15907"
"2016","CN","10S","180W","63050017500","29072.74","303.974","20401","314.178","13906","172.022","6349","0","0","8.492","254","22.172","756","18.402","650","333.989","14213"
"2016","CN","15S","135W","63100013000","45045.57","812.528","45734","185.495","6997","207.87","6936","9.709","172","0","0","40.365","803","90.683","1998","224.195","7702"
"2016","CN","15S","145W","63100014000","12018.55","313.303","18175","89.014","3574","67.527","2076","0.836","18","0","0","11.203","327","12.101","276","97.382","3749"
"2016","CN","15S","150W","63100014500","34594.13","981.821","57724","259.002","10652","155.847","4926","5.533","107","0.069","2","57.088","1151","43.964","870","289.011","11194"
"2016","CN","15S","155W","63100015000","39588.64","1459.616","85933","261.591","11567","107.262","3749","5.857","130","1.315","41","50.297","1262","39.887","940","291.988","11831"
"2016","CN","15S","170E","62100017000","26390.17","353.304","22816","167.327","7381","61.299","2314","0","0","2.989","83","15.195","445","12.417","329","184.669","7525"
"2016","CN","20S","135W","63150013000","54049.09","1544.297","84721","178.948","7021","195.836","7287","2.939","50","0.432","10","30.225","688","48.844","1411","201.152","7385"
"2016","CN","20S","170E","62150017000","27992.28","419.229","28152","101.826","4178","48.473","1775","0.042","1","1.216","30","7.927","236","6.226","187","119.64","4313"
"2016","CN","20S","175E","62150017500","22813.24","413.862","28110","156.736","7037","69.314","2473","0.448","11","1.844","44","13.634","407","14.036","410","176.589","7406"
"2016","FJ","10S","175E","62050017500","21043.46","242.649","16944","333.308","16291","117.126","3526","2.313","64","5.653","146","9.812","252","4.536","84","354.426","19244"
"2016","FJ","10S","180W","63050017500","16448.59","211.253","14338","265.59","12992","88.2","2920","4.807","129","1.329","29","15.724","429","2.981","59","276.102","14447"
"2016","FJ","15S","160E","62100016000","16950.55","251.567","16771","144.974","4982","33.635","1170","0.946","24","1.362","35","15.315","364","0.63","12","167.615","9288"
"2016","FJ","15S","170E","62100017000","26854.76","442.006","28410","213.71","10277","62.938","2197","0.384","12","5.799","155","15.438","376","3.388","64","263.798","17523"
"2016","FJ","15S","175E","62100017500","67025.69","1130.698","73029","696.997","37084","145.196","6309","1.936","60","15.234","437","19.432","498","9.238","166","841.224","54309"
"2016","FJ","20S","170E","62150017000","53694.33","1139.945","70091","185.862","8728","43.02","1921","2.099","62","7.673","188","17.201","453","10.439","163","297.39","19271"
"2016","FJ","20S","175E","62150017500","124281.86","1192.733","73876","873.883","41459","161.071","7360","5.942","131","13.163","385","19.095","449","24.181","433","1477.864","116671"
"2016","FJ","20S","180W","63150017500","39987.44","367.681","22182","351.553","17594","66.506","2517","4.476","106","6.344","147","8.8","200","11.455","225","499.057","37556"
"2016","FJ","25S","170E","62200017000","22506.61","696.815","42437","107.087","5949","25","1147","3.134","72","3.759","81","2.63","72","9.654","126","179.899","12137"
"2016","FJ","25S","175E","62200017500","48299.78","971.25","57764","303.739","14503","63.981","3023","6.352","109","11.026","259","9.9","221","27.537","323","522.581","30003"
"2016","FM","00N","155E","61000015500","13329.96","9.464","472","130.292","8025","194.115","7344","0","0","0.052","2","26.692","694","4.293","80","186.01","12409"
"2016","FM","00N","165E","61000016500","16798.15","19.883","916","132.787","6116","215.49","6677","0","0","0","0","37.033","890","2.705","47","158.783","8134"
"2016","FM","05N","155E","61050015500","12500.73","0.668","34","111.917","4799","144.967","3952","0","0","0","0","27.623","730","1.81","53","156.089","7483"
"2016","FM","05N","165E","61050016500","22293.33","5.793","249","247.646","9971","286.761","7167","0.035","2","0","0","68.699","1933","4.279","86","295.495","14487"
"2016","FM","05N","170E","61050017000","14001.44","1.809","87","91","4198","159.509","4218","0","0","0.07","2","35.898","1000","1.127","29","116.469","5971"
"2016","FM","10N","170E","61100017000","12164.14","9.003","478","102.434","5712","164.488","5427","0","0","0","0","23.603","688","3.496","62","126.969","7286"
"2016","FM","10S","160W","63050015500","15938.2","362.19","21765","149.745","10360","64.907","3339","0.276","7","0","0","33.645","764","3.932","51","185.794","12770"
"2016","FM","10S","165W","63050016000","14731.33","295.595","17927","124.253","6408","64.552","3298","0","0","0","0","38.684","824","2.881","42","158.436","8691"
"2016","FM","15S","160W","63100015500","14230.82","269.954","15291","79.946","4478","37.954","2022","0.135","3","0","0","22.079","477","5.133","87","115.325","6478"
"2016","FM","15S","165W","63100016000","18720.54","302.465","17032","99.735","5489","39.223","1921","0","0","0","0","38.638","811","10.032","138","155.756","9076"
"2016","FM","20S","165W","63150016000","15169.46","392.004","19549","48.332","1954","14.696","567","0.087","3","0","0","28.804","565","7.055","99","125.873","6243"
"2016","JP","05S","155E","62000015500","13259.62","11.939","667","752.355","34598","127.088","3737","0.486","10","3.444","48","44.104","785","4.479","89","774.746","35763"
"2016","JP","15S","145E","62100014500","15001.55","187.143","11535","590.694","19382","67.247","2257","2.596","40","4.748","74","27.924","371","3.112","26","607.7","20125"
"2016","JP","15S","150E","62100015000","31400.6","643.116","40508","1064.702","31026","161.871","4475","4.591","86","14.739","227","72.79","1010","14.254","154","1088.211","32131"
"2016","JP","30N","140E","61300014000","30076.45","100.985","12013","7.552","279","81.019","2386","10.865","226","0","0","2.753","30","1068.687","11272","1863.724","53143"
"2016","JP","30N","145E","61300014500","12987.28","89.814","10099","2.963","101","42.23","1262","7.03","142","0","0","0.918","8","246.369","2658","986.584","25749"
"2016","JP","30N","170E","61300017000","20708.09","341.86","19507","60.03","1976","273.282","7864","6.22","173","0.083","1","3.968","43","61.691","1128","293.848","6689"
"2016","JP","40N","150E","61400015000","12685.42","0","0","0.033","1","1.756","18","19.401","533","0.071","1","2.443","22","621.487","6988","1081.765","41104"
"2016","JP","45S","150E","62400015000","16945.01","138.855","20331","0.176","3","1.198","17","1.407","14","0","0","0","0","46.263","544","13.363","194"
"2016","JP","45S","155E","62400015500","21991.5","181.755","26742","0.526","9","2.054","29","1.402","14","0","0","0.108","1","57.282","701","22.801","459"
"2016","KI","00N","170E","61000017000","18281.33","51.201","2381","182.832","9436","273.254","11487","0.961","38","9.567","226","7.968","228","6.952","177","200.686","11575"
"2016","KR","00N","165W","64000016000","14529.44","1.387","68","188.191","7909","318.851","8538","3.263","95","4.569","80","51.963","922","25.098","612","200.126","9568"
"2016","KR","00N","170E","61000017000","15763.66","14.586","610","130.727","7257","254.723","7853","0.826","20","2.209","61","33.325","880","9.83","310","160.575","11922"
"2016","KR","00N","170W","64000016500","15672.72","5.026","268","162.034","6384","276.966","7571","3.167","87","0.761","9","53.606","944","18.828","460","171.933","7631"
"2016","KR","00N","175E","61000017500","51293.29","14.802","624","341.481","18010","1149.041","34122","3.356","122","6.802","176","143.441","3419","36.977","835","418.411","28685"
"2016","KR","00N","175W","64000017000","17999.7","5.403","307","195.958","8106","311.064","8907","4.004","130","1.307","21","67.455","1269","15.586","366","207.449","9569"
"2016","KR","05S","160W","63000015500","22024.95","5.178","269","181.683","6029","758.723","18179","4.156","104","1.915","38","43.979","785","43.465","1002","205.937","9083"
"2016","KR","05S","165E","62000016500","20426.57","16.219","994","451.746","22622","216.97","9438","1.542","53","0.381","6","50.28","1074","7.876","189","481.382","26835"
"2016","KR","05S","170E","62000017000","50100.36","96.973","5172","1124.657","54483","631.861","24585","2.911","93","9.386","182","130.196","2739","32.251","744","1204.05","63688"
"2016","KR","05S","170W","63000016500","32012.7","54.089","3388","517.161","20625","604.687","18155","3.911","101","8.491","182","108.824","2177","36.483","1067","542.046","23637"
"2016","KR","05S","175E","62000017500","53348.31","123.336","7717","1027.679","46646","638.388","20314","3.324","88","9.136","203","202.325","4262","42.772","1127","1084.552","54224"
"2016","KR","05S","180W","63000017500","32223.43","121.731","7807","534.585","26545","592.353","18231","1.932","51","1.992","38","131.405","2768","23.056","634","567.199","31688"
"2016","KR","10N","175E","61100017500","15692.03","6.665","252","41.097","1832","435.191","11068","4.004","169","4.08","96","26.641","515","23.367","372","57.008","3406"
"2016","KR","10S","170E","62050017000","47704.19","311.515","20831","951.952","35951","411.247","13890","4.229","124","12.753","280","146.557","3007","26.137","477","1012.291","42340"
"2016","KR","10S","175E","62050017500","26923.97","222.661","14031","603.67","26225","257.41","8336","2.916","78","1.128","19","107.648","2245","14.393","255","631.68","29748"
"2016","KR","10S","180W","63050017500","34500.34","256.788","16278","389.489","17358","645.678","19667","8.904","197","6.409","141","144.614","3041","30.359","546","424.41","21616"
"2016","MH","05N","165E","61050016500","18953.69","1.841","102","180.881","8133","205.491","5691","0.096","3","0","0","45.409","1360","3.458","68","212.656","11161"
"2016","NC","25S","160E","62200016000","21218.89","755.904","43087","140.033","4153","31.02","789","29.609","449","13.728","159","6.297","79","4.322","52","346.131","16256"
"2016","NZ","40S","175E","62350017500","12430.78","176.428","18591","23.96","774","97.912","2194","20.928","231","0","0","0.468","3","201.916","4183","1917.14","83230"
"2016","PF","15S","145W","63100014000","32152.05","568.785","31138","269.491","12869","165.983","6380","8.709","163","1.531","24","45.292","924","16.692","276","560.829","30859"
"2016","PF","15S","150W","63100014500","27733.04","564.249","30710","128.645","6040","90.735","3692","8.522","180","1.677","34","26.8","530","13.322","199","378.845","18443"
"2016","PF","20S","145W","63150014000","12581.8","236.191","12007","45.505","2239","27.321","884","7.507","138","3.839","67","16.966","337","7.07","106","178.36","9618"
"2016","PF","20S","150W","63150014500","44507.74","739.671","35622","118.761","4573","97.74","3205","20.467","379","3.386","63","43.14","854","22.381","304","614.997","30918"
"2016","PF","20S","155W","63150015000","25188.21","445.316","21071","71.89","2638","55.074","1724","11.845","215","2.297","42","22.039","397","15.51","182","315.775","15912"
"2016","SB","15S","160E","62100016000","15825.36","239.605","15146","159.617","5598","32.726","1192","0","0","1.051","37","12.631","263","2.007","38","200.215","9370"
"2016","SB","15S","165E","62100016500","17357.05","334.208","20728","137.462","5380","28.471","1211","0","0","0.351","12","13.762","347","1.263","21","186.412","9933"
"2016","SB","15S","170E","62100017000","22971.69","490.025","31246","127.966","5155","42.38","1736","0","0","0.223","8","16.647","473","1.785","38","155.46","8483"
"2016","SB","20S","165E","62150016500","14310.47","240.421","14641","99.931","3447","17.767","789","0","0","0.287","15","11.651","312","2.82","52","126.147","6598"
"2016","SB","20S","170E","62150017000","39703.61","980.429","58754","212.022","8206","36.668","1857","0.064","2","0.334","16","20.205","514","7.748","118","284.476","15087"
"2016","TW","00N","135E","61000013500","16761.23","1.226","56","153.196","6169","16.61","470","0.312","14","4.47","72","37.21","902","20.685","902","243.801","14138"
"2016","TW","00N","140E","61000014000","49611.33","8.825","449","633.886","28183","168.345","4716","0.224","9","4.997","90","228.587","6326","50.8","1719","812.236","43626"
"2016","TW","00N","145E","61000014500","61232.69","18.901","1103","1019.614","51312","381.486","12055","0.4","11","11.554","1390","217.163","7458","56.737","1556","1215.545","73390"
"2016","TW","00N","155E","61000015500","19448.81","26.577","1389","445.151","24335","118.589","4257","0.165","6","0","0","32.665","965","7.496","246","475.229","27937"
"2016","TW","00N","160E","61000016000","18377.36","29.471","1582","280.789","14155","122.028","4633","0.07","3","0","0","33.21","1033","9.317","248","323.435","18940"
"2016","TW","00N","175E","61000017500","14403.86","3.185","192","256.994","12302","226.08","6302","0.066","1","0","0","35.757","1011","8.783","226","312.53","20118"
"2016","TW","05N","175E","61050017500","16233.83","0.25","12","206.483","7079","269.058","6639","0.761","22","0","0","37.808","1041","7.098","217","275.346","15063"
"2016","TW","05S","160E","62000016000","19251.92","12.974","774","356.954","20292","140.117","5440","1.177","44","4.644","108","47.77","1357","6.757","158","394.43","23951"
"2016","TW","05S","170W","63000016500","15603.94","12.747","890","209.641","7869","305.962","7375","4.26","69","0.06","1","78.544","1245","29.052","526","235.349","10146"
"2016","TW","10N","130E","61100013000","63486.19","4.349","262","323.08","15513","85.641","2545","3.428","100","25.38","740","250.467","6659","65.221","1845","1194.734","108059"
"2016","TW","10N","135E","61100013500","46689.38","20.874","1329","133.882","7081","22.208","837","2.231","104","0.35","18","60.149","2058","29.493","806","834.432","108121"
"2016","TW","10N","140E","61100014000","22770.72","95.963","5803","75.574","3788","11.141","372","2.029","86","1.929","36","36.121","1255","4.322","130","420.812","53613"
"2016","TW","10N","145E","61100014500","13032.5","5.281","310","63.373","2966","22.904","724","4.267","172","0","0","60.642","1728","5.763","108","474.925","56704"
"2016","TW","10N","150E","61100015000","47238.14","56.399","2979","195.327","9874","85.109","3002","4.883","220","1.384","36","194.805","5366","41.482","1870","1280.457","144753"
"2016","TW","10N","155E","61100015500","92270.25","129.073","7021","402.037","19623","204.136","7423","5.752","246","4.295","126","247.337","7160","70.129","2998","3066.585","356672"
"2016","TW","10N","175E","61100017500","18640.93","6.507","332","189.734","7321","138.287","3331","5.793","181","1.49","36","106.083","2406","33.028","398","396.109","21676"
"2016","TW","10S","135W","63050013000","21493.73","17.026","1038","126.666","3729","472.603","8882","12.783","150","0","0","82.658","814","212.348","2846","367.25","14336"
"2016","TW","10S","150W","63050014500","23291.68","162.841","9907","221.042","7807","250.139","5836","11.625","141","1.314","10","83.896","1075","106.018","1236","321.343","13989"
"2016","TW","10S","155E","62050015500","57762.72","62.28","4828","1476.632","70196","165.84","5649","1.708","21","0.506","9","111.491","2382","18.764","467","1842.943","95461"
"2016","TW","10S","155W","63050015000","12187.05","45.63","2588","84.118","2540","232.173","4697","8.835","116","0","0","63.817","728","59.048","616","150.325","6307"
"2016","TW","10S","160E","62050016000","50628.43","101.6","7944","1132.628","65063","191.095","6892","1.091","35","3.524","113","81.624","2064","16.624","473","1384.28","87235"
"2016","TW","10S","165E","62050016500","18829.22","84.948","6418","239.146","10796","104.308","3338","0.15","5","1.774","39","52.211","1181","4.558","102","275.489","14428"
"2016","TW","10S","165W","63050016000","38360.95","490.133","31280","468.665","21755","222.865","7802","1.521","28","0.08","1","83.602","1825","25.708","421","530.306","29604"
"2016","TW","10S","170W","63050016500","84276.47","1276.548","81442","1116.714","52183","360.664","14638","1.851","63","1.157","24","175.607","4169","37.147","858","1283.939","75727"
"2016","TW","10S","180W","63050017500","16509.69","121.765","8363","235.698","11012","128.257","4439","0.027","2","0.297","8","41.656","1126","12.425","282","259.048","13347"
"2016","TW","15N","125E","61150012500","25149.05","25.514","1760","139.885","5332","15.968","520","4.521","157","5.225","144","137.113","3605","24.213","719","460.941","41615"
"2016","TW","15N","130E","61150013000","25235.7","80.158","4820","69.294","3475","12.692","544","4.914","192","1.051","36","94.374","2580","22.094","630","407.854","41078"
"2016","TW","15N","135E","61150013500","35639.95","117.792","7025","109.454","5999","20.447","906","4.562","211","2.104","53","45.932","1528","22.642","609","578.861","61094"
"2016","TW","15N","140E","61150014000","49252.98","199.391","11127","125.285","7027","53.229","1762","7.741","350","3.594","107","49.987","1807","15.043","461","1083.684","135745"
"2016","TW","15N","150E","61150015000","37616.67","280.121","14740","140.24","7323","97.074","3453","5.334","229","2.455","36","104.465","2890","11.217","289","572.897","59257"
"2016","TW","15N","155E","61150015500","26733.34","203.043","10393","155.62","8237","84.476","3224","6.405","270","0.561","18","106.067","3163","8.328","221","550.931","52148"
"2016","TW","15N","160E","61150016000","45449.62","130.779","6911","145.436","8196","60.896","2222","11.346","554","1.752","54","152.42","4642","15.866","484","1199.195","145677"
"2016","TW","15S","135W","63100013000","46665.53","195.287","11436","164.395","5084","932.461","20018","41.525","469","0.381","8","158.614","1885","470.487","5609","706.214","27919"
"2016","TW","15S","155E","62100015500","57661.73","635.796","44987","1054.403","40513","140.114","4850","0.056","4","5.619","192","74.48","1723","15.003","327","1364.893","63589"
"2016","TW","15S","160E","62100016000","31254.43","387.021","26709","514.908","19162","83.616","2841","0.758","14","1.591","40","40.899","927","10.911","245","645.24","29768"
"2016","TW","15S","160W","63100015500","65304.24","1524.544","86172","396.298","19080","97.185","4296","6.965","275","8.506","119","86.822","2518","20.481","485","508.132","32973"
"2016","TW","20N","120E","61200012000","21741.33","25.512","1738","272.344","8225","17.034","522","4.054","134","19.864","270","38.845","862","19.179","535","598.122","26836"
"2016","TW","20N","135E","61200013500","17913.04","2.2","129","15.107","724","9.763","279","10.967","453","0","0","19.712","551","8.689","269","504.011","45699"
"2016","TW","20N","145E","61200014500","19332.89","8.359","456","22.398","997","20.801","558","6.086","282","0.753","54","40.824","1261","21.733","883","514.225","31718"
"2016","TW","20N","160E","61200016000","16482.34","23.168","1238","37.661","1944","14.827","497","7.985","358","0","0","40.737","1166","4.292","181","468.744","49715"
"2016","TW","20S","135W","63150013000","24150.76","586.546","31697","55.353","2275","59.661","1976","3.566","62","0.805","14","55.077","1269","62.328","951","121.523","7816"
"2016","TW","20S","180W","63150017500","25893.48","655.092","37222","380.161","17135","70.648","2925","4.671","172","1.603","32","40.108","1096","9.575","219","505.173","30009"
"2016","TW","25N","135E","61250013500","28697.83","4.749","285","19.497","880","16.435","425","18.163","785","0","0","25.805","692","28.991","953","893.223","67939"
"2016","TW","25N","145E","61250014500","58706.33","20.084","1088","42.531","1913","57.728","1703","22.711","1031","0","0","60.317","1557","252.359","7292","1985.533","108458"
"2016","TW","25N","150E","61250015000","27301.03","62.938","4141","32.14","1758","25.584","693","18.476","854","0","0","14.195","440","48.291","1729","955.391","69332"
"2016","TW","25N","155E","61250015500","20698.39","56.798","4652","33.734","1792","34.789","982","7.765","312","0","0","16.777","473","60.285","1854","713.995","42604"
"2016","TW","25N","160E","61250016000","26932.17","39.556","2561","53.636","2571","28.153","887","29.409","1131","1.489","36","62.767","1499","50.763","1404","1000.411","74414"
"2016","TW","25N","165E","61250016500","14527.24","10.641","575","22.277","954","9.441","296","9.276","336","0","0","21.873","527","27.494","764","528.406","30683"
"2016","TW","30S","175W","63250017000","14862.45","589.338","44733","76.915","2466","21.969","553","11.653","165","2.465","24","5.094","65","13.675","169","177.833","8612"
"2016","TW","35N","150E","61350015000","16193.08","5.664","417","3.462","203","8.664","299","1.391","44","0","0","2.928","75","15.114","444","466.884","22569"
"2016","TW","35N","155E","61350015500","18875.79","6.888","828","1.843","101","2.024","45","1.036","40","0","0","6.723","169","5.483","160","702.814","40026"
"2016","US","10N","165W","64100016000","21661.25","18.111","729","55.284","1885","382.982","9135","10.125","341","0","0","31.592","420","11.17","119","569.668","27123"
"2016","US","10N","170W","64100016500","29258.09","27.157","1015","119.788","4240","592.121","14119","14.026","454","0","0","38.518","569","14.457","167","757.992","31626"
"2016","US","15N","155W","64150015000","28595.46","1.002","61","39.5","1317","288.406","7939","13.112","383","0","0","20.116","280","14.784","180","454.285","19057"
"2016","US","15N","160W","64150015500","76599.94","20.203","808","237.776","7362","826.758","22369","34.18","1061","0","1","76.362","1032","54.723","596","1227.798","55029"
"2016","US","15N","165W","64150016000","75167.39","95.661","3611","293.252","9602","851.567","24390","42.282","1343","0","1","75.806","1064","47.309","580","1252.485","58670"
"2016","US","15S","170W","63100016500","29809.32","661.389","35390","167.93","7857","33.564","1551","0","17","0","0","15.776","245","0","50","340.2","21052"
"2016","US","15S","175W","63100017000","17710.33","409.151","21963","117.121","5554","22.963","1066","0","10","0","0","5.005","98","0.104","29","217.882","13367"
"2016","US","20N","155W","64200015000","58797.16","2.004","60","76.42","2364","399.516","11482","26.316","868","0","1","36.184","397","6.207","230","696.628","24990"
"2016","US","20N","160W","64200015500","40894.19","2.033","67","53.841","1510","318.607","8861","30.085","1274","0","0","39.944","372","4.763","178","449.718","15628"
"2016","US","20N","165W","64200016000","13293.43","2.004","81","47.934","1568","140.272","3832","14.025","504","0","0","9.433","126","2.004","80","209.074","6515"
"2016","US","20S","175W","63150017000","12394.57","306.74","16270","79.134","3677","7.445","377","1.237","26","0","0","5.263","108","0","27","214.195","10888"
"2016","US","25N","155W","64250015000","26096.74","2.004","162","36.699","986","351.817","9086","14.201","464","0","0","16.147","168","21.549","343","371.388","13796"
"2016","US","25N","160W","64250015500","69458.69","14.198","635","120.728","3016","895.582","24260","46.606","1514","0","2","56.749","472","108.431","1501","907.649","32819"
"2016","US","25N","165W","64250016000","40883.73","25.396","1149","97.54","2261","683.325","17592","41.894","1165","0","0","31.926","292","150.944","2068","735.544","21916"
"2016","VU","00N","170W","64000016500","19178.39","3.593","156","102.558","3998","297.649","7993","1.949","53","0","0","46.99","977","28.986","676","115.542","5086"
"2016","VU","05S","165W","63000016000","14858.65","11.074","632","123.92","4290","281.246","8063","1.173","26","0","0","34.26","756","18.423","498","136.543","5251"
"2016","VU","05S","170W","63000016500","18838","15.25","928","154.191","5928","282.204","8390","1.315","35","0","0","32.697","715","17.905","491","165.739","6903"
"2016","VU","10S","170W","63050016500","28419.87","460.174","29255","123.251","5995","126.189","5253","2.064","87","2.442","101","30.177","786","4.333","84","176.008","13392"
"2016","VU","10S","175W","63050017000","46316.08","714.557","44640","328.282","15748","177.159","7617","2.409","79","7.169","235","32.864","918","5.01","85","400.439","26218"
"2016","VU","15S","175W","63100017000","50973.65","821.977","50786","214.204","10952","119.225","5694","2.298","75","8.781","256","31.549","935","6.831","108","314.954","24166"
"2016","WS","15S","175W","63100017000","49865.69","963.993","56388","241.151","11485","71.205","3156","2.726","79","3.695","111","10.11","275","4.641","82","336.915","23951"
"2017","  ","00N","130E","61000013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","00N","135E","61000013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","00N","140E","61000014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","00N","145E","61000014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","00N","150E","61000015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","00N","155E","61000015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","00N","155W","64000015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","00N","160E","61000016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","00N","160W","64000015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","00N","165E","61000016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","00N","165W","64000016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","00N","170E","61000017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","00N","170W","64000016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","00N","175E","61000017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","00N","175W","64000017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","00N","180W","64000017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05N","125E","61050012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05N","130E","61050013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05N","135E","61050013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05N","140E","61050014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05N","145E","61050014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05N","150E","61050015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05N","155E","61050015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05N","155W","64050015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05N","160E","61050016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05N","160W","64050015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05N","165E","61050016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05N","165W","64050016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05N","170E","61050017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05N","170W","64050016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05N","175E","61050017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05N","175W","64050017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05N","180W","64050017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05S","145E","62000014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05S","150E","62000015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05S","155E","62000015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05S","155W","63000015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05S","160E","62000016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05S","160W","63000015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05S","165E","62000016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05S","165W","63000016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05S","170E","62000017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05S","170W","63000016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05S","175E","62000017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05S","175W","63000017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","05S","180W","63000017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","10N","115E","61100011500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017","  ","10N","125E","61100012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
